sqft,homeType,beds,parkingSpots,lotSize,baths,listPrice,heating_system,cooling_system,view_type,architecture_style,yearBuilt,has_pool,city,address,tax
825.0,Single Family Residential,2,2.0,3498.0,2,200000,Forced Air (Natural Gas),Central A/C,,Ranch,1953.0,,Chicago,3800 West 61st Street,2492.0
2000.0,Single Family Residential,4,2.0,5558.0,2,474900,Forced Air (Natural Gas),Central A/C,,Colonial,,,Chicago,5605 South NORDICA Avenue,6300.0
1178.0,Single Family Residential,3,2.0,3746.0,2,99999,Radiant,None,,Bungalow,1927.0,,Chicago,7753 South Honore Street,319.34
1020.0,Single Family Residential,4,2.0,4487.0,2,132500,,Central A/C,,Split Level,1976.0,,Chicago,11121 South Bishop Street,472.65
1565.0,Single Family Residential,4,2.0,4182.0,2,324900,Forced Air,Central A/C,,Other,1922.0,,Chicago,5811 West Ainslie Street,1182.46
1232.0,Single Family Residential,3,,4339.0,2,170000,,Central A/C,,Other,1965.0,,Chicago,9228 South Perry Avenue,1811.35
1400.0,Single Family Residential,4,2.0,3790.0,1,235000,Forced Air (Natural Gas),Central A/C,,Ranch,1945.0,,Chicago,6012 South Tripp Avenue,3284.64
1244.0,Single Family Residential,4,1.0,3659.0,1,265000,Forced Air (Natural Gas),Central A/C,,Cape Cod,1952.0,,Chicago,5422 South Harding Avenue,1925.92
2636.0,Single Family Residential,3,2.0,7741.0,2,499900,Fireplace (Natural Gas),Central A/C,,Ranch,1962.0,,Chicago,4426 North Potawatomie Street,6144.36
,Single Family Residential,4,2.0,5001.0,2,228000,Forced Air (Natural Gas),Central A/C,,Other,1959.0,,Chicago,2506 West 119th Street,3415.0
,Single Family Residential,4,3.0,4687.0,2,225000,Forced Air (Natural Gas),Central A/C,,Bungalow,,,Chicago,13212 South COMMERCIAL Avenue,1955.1
,Single Family Residential,4,2.0,4935.0,2,289000,Forced Air (Natural Gas),Central A/C,,Other,1953.0,,Chicago,7700 South Keating Avenue,2162.0
1200.0,Single Family Residential,4,6.0,3180.0,3,279900,,Central A/C,,Other,1922.0,,Chicago,4329 West Dickens Avenue,2562.78
1300.0,Single Family Residential,4,2.0,3149.0,3,290000,Fireplace (Natural Gas),Central A/C,,Other,1964.0,,Chicago,5246 South Luna Avenue,3233.25
1344.0,Single Family Residential,4,2.0,3746.0,3,359999,Forced Air (Natural Gas),Central A/C,,Other,1928.0,,Chicago,3419 North Panama Avenue,3006.06
2100.0,Single Family Residential,4,2.0,4269.0,4,599000,Forced Air (Electric),Central A/C,,Contemporary,2021.0,,Chicago,4551 South Prairie Avenue,
1200.0,Single Family Residential,3,2.0,8499.0,1,110000,,Central A/C,,Ranch,1961.0,,Chicago,13333 South PRAIRIE Avenue,1427.81
1621.0,Single Family Residential,4,2.0,4687.0,2,415000,Forced Air (Natural Gas),Central A/C,,Other,1924.0,,Chicago,6678 North OCTAVIA Avenue,7568.0
1600.0,Single Family Residential,4,2.0,,2,425000,Forced Air (Natural Gas),Central A/C,,Bungalow,1920.0,,Chicago,6904 North Osceola Avenue,6826.0
1955.0,Single Family Residential,4,2.0,3101.0,2,450000,Baseboard (Natural Gas),Window Unit(s) A/C,,English,1927.0,,Chicago,6524 North Olympia Avenue,8382.0
,Single Family Residential,4,2.0,3149.0,2,349000,Forced Air (Natural Gas),Central A/C,,Ranch,2005.0,,Chicago,4804 South Luna Avenue,3984.0
,Single Family Residential,4,2.0,,3,559000,,Central A/C,,Other,1952.0,True,Chicago,5617 North Nottingham Avenue,3732.5
2000.0,Single Family Residential,4,1.0,4792.0,2,539900,Forced Air (Natural Gas),Central A/C,,Other,1941.0,,Chicago,6400 North Tahoma Avenue,8466.04
1200.0,Single Family Residential,3,2.0,3690.0,3,239900,Forced Air (Natural Gas),Central A/C,,Ranch,1964.0,,Chicago,8106 South Oakley Avenue,421.16
1490.0,Single Family Residential,2,2.0,4704.0,1,219999,Forced Air (Natural Gas),Central A/C,,Cape Cod,1948.0,,Chicago,3612 West 115th Place,2167.25
2344.0,Single Family Residential,3,2.0,3572.0,3,306000,Hot Water,None,,Other,1957.0,,Chicago,4358 South Trumbull Avenue,1104.93
666.0,Single Family Residential,3,,1917.0,2,209900,,Window Unit(s) A/C,,Other,1907.0,,Chicago,3817 South Rockwell Street,2525.85
944.0,Single Family Residential,4,1.0,,2,220000,Forced Air (Natural Gas),Central A/C,,Other,1925.0,,Chicago,5106 South MASSASOIT Avenue,7178.0
2846.0,Single Family Residential,4,2.0,,4,739000,Fireplace (Natural Gas),Central A/C,,Contemporary,2019.0,,Chicago,4919 West Dakin Street,6773.56
,Single Family Residential,3,2.0,3703.0,2,351900,Forced Air (Natural Gas),Central A/C,,Ranch,1950.0,,Chicago,10813 South Central Park Avenue,3922.0
1900.0,Single Family Residential,4,2.0,,3,429900,Forced Air (Natural Gas),Central A/C,,Bungalow,1928.0,,Chicago,6224 North Oak Park Avenue,6606.43
,Single Family Residential,3,,3223.0,2,279000,Forced Air,Central A/C,,Other,,,Chicago,4405 South CAMPBELL Avenue,2787.05
1590.0,Single Family Residential,3,2.0,5070.0,3,229000,,Central A/C,,Other,1951.0,,Chicago,618 West 129th Place,1828.62
1955.0,Single Family Residential,4,1.0,6599.0,2,465000,Forced Air (Natural Gas),Central A/C,,Cape Cod,1949.0,,Chicago,2920 West Pratt Boulevard,7679.0
1621.0,Single Family Residential,3,1.0,3781.0,2,349900,Forced Air (Natural Gas),Central A/C,,Other,1927.0,True,Chicago,4531 North Meade Avenue,5024.95
,Single Family Residential,3,2.0,4182.0,3,299900,Hot Water,Window Unit(s) A/C,,Other,1924.0,,Chicago,5041 North Harding Avenue,5267.5
1650.0,Single Family Residential,4,2.0,3023.0,1,150000,Forced Air (Natural Gas),Central A/C,,Cottage,1885.0,,Chicago,13540 South Burley Avenue,1958.0
1800.0,Single Family Residential,4,2.0,5009.0,2,379000,Forced Air (Natural Gas),Central A/C,,Other,1952.0,,Chicago,7455 North Oketo Avenue,5644.08
1678.0,Single Family Residential,4,2.0,3720.0,3,284900,Fireplace (Natural Gas),Central A/C,,Other,1941.0,,Chicago,10840 South Troy Street,3425.95
1679.0,Single Family Residential,3,,2570.0,1,110000,,None,,Other,1895.0,,Chicago,5616 South Shields Avenue,1986.81
1508.0,Single Family Residential,3,2.0,4879.0,3,229000,Forced Air (Natural Gas),Central A/C,,Ranch,1958.0,,Chicago,10719 South Wallace Street,1831.36
1160.0,Single Family Residential,4,2.0,3136.0,3,250000,,Central A/C,,Ranch,1968.0,,Chicago,1102 West 111th Street,2131.71
3027.0,Single Family Residential,3,2.0,3759.0,2,400677,Forced Air (Natural Gas),Central A/C,,Cape Cod,1937.0,,Chicago,2916 North New England Avenue,5099.7
900.0,Single Family Residential,3,2.0,3999.0,2,134000,Forced Air (Natural Gas),None,,Bungalow,1918.0,,Chicago,5358 South Hoyne Avenue,2371.91
1477.0,Single Family Residential,4,1.0,5097.0,3,500000,Forced Air (Natural Gas),Central A/C,,Other,1926.0,,Chicago,5621 North Ozark Avenue,717.08
1415.0,Single Family Residential,4,2.0,7449.0,3,464900,Forced Air (Natural Gas),Central A/C,,Ranch,1964.0,,Chicago,8232 West Catherine Avenue,6384.89
1347.0,Single Family Residential,3,2.0,3746.0,2,289612,Forced Air (Natural Gas),Central A/C,,Split Level,1963.0,,Chicago,5925 South Parkside Avenue,4828.99
,Single Family Residential,3,1.0,5445.0,2,339000,,Central A/C,,Ranch,1955.0,,Chicago,5333 North Ozanam Avenue,1025.44
1732.0,Single Family Residential,4,2.0,5001.0,2,149900,,None,,Bungalow,1928.0,,Chicago,11446 South Church Street,2055.68
1057.0,Single Family Residential,4,2.0,3141.0,2,299500,,None,,Bungalow,1905.0,,Chicago,2511 North Lawndale Avenue,6432.4
984.0,Single Family Residential,3,2.0,4726.0,1,254000,Forced Air (Natural Gas),Central A/C,,Ranch,1959.0,,Chicago,5855 South Rutherford Avenue,3456.46
,Single Family Residential,4,2.0,,3,638000,,Central A/C,,Other,2001.0,,Chicago,3328 South WALLACE Street,7376.23
2200.0,Single Family Residential,4,2.0,5271.0,2,449000,,Central A/C,,Bungalow,1926.0,,Chicago,6950 North Odell Avenue,4218.28
,Single Family Residential,3,2.0,2975.0,2,69000,,None,,Other,,,Chicago,4734 South Bishop Street,574.62
,Condo/Coop,2,,,1,129500,Forced Air (Natural Gas),Central A/C,,Other,,,Chicago,3838 West 111th Street #304,830.0
1279.0,Single Family Residential,4,2.0,3790.0,2,279900,,None,,Bungalow,1929.0,,Chicago,5334 South Sawyer Avenue,2639.57
1450.0,Single Family Residential,4,4.0,3101.0,2,239900,Forced Air,Central A/C,,Other,,,Chicago,6042 South Honore Street,2224.59
991.0,Single Family Residential,3,2.0,2962.0,2,219000,Forced Air (Natural Gas),None,,Bungalow,1963.0,,Chicago,2129 West 49th Place,2022.0
1440.0,Single Family Residential,4,,3999.0,1,154900,,Central A/C,,Ranch,1947.0,,Chicago,1416 West 112th Street South,1759.33
1340.0,Single Family Residential,3,1.0,4961.0,2,279900,Forced Air (Natural Gas),None,,Other,1929.0,,Chicago,7735 West Summerdale Avenue,4576.54
2613.0,Single Family Residential,4,2.0,,3,489900,Forced Air (Natural Gas),Central A/C,,English,1955.0,,Chicago,7317 North Octavia Avenue,6447.0
1377.0,Single Family Residential,4,2.0,10890.0,3,339900,,Central A/C,,Bungalow,1925.0,,Chicago,2714 North Meade Avenue,3778.05
1823.0,Single Family Residential,4,2.0,5001.0,4,549900,Forced Air (Natural Gas),Central A/C,,Other,1945.0,,Chicago,7625 West Myrtle Avenue,6703.74
1399.0,Single Family Residential,2,,3703.0,1,275000,,Central A/C,,Other,1925.0,,Chicago,6507 West Raven Street,1496.71
2155.0,Single Family Residential,4,2.0,3790.0,3,325000,Baseboard (Natural Gas),Window Unit(s) A/C,,Bungalow,1927.0,,Chicago,2548 North Rutherford Avenue,2260.61
1000.0,Condo/Coop,2,1.0,,1,175000,Baseboard,Window Unit(s) A/C,,Other,1969.0,,Chicago,6875 North Northwest Highway #2D,2600.0
1188.0,Single Family Residential,3,1.0,6251.0,1,125500,,,,Contemporary,1919.0,,Chicago,244 West 103rd Street South,1753.0
3112.0,Single Family Residential,4,4.0,3197.0,4,850000,Forced Air (Natural Gas),Central A/C,,Other,,,Chicago,7133 West Devon Avenue,5602.0
1050.0,Single Family Residential,3,2.0,3968.0,2,110000,Radiant (Natural Gas),None,,Other,1890.0,,Chicago,5248 West Quincy Street,1566.0
672.0,Single Family Residential,3,,4487.0,2,189000,Forced Air (Natural Gas),Central A/C,,Other,1950.0,,Chicago,12240 South May Street,1508.57
890.0,Single Family Residential,3,2.0,4356.0,2,214900,,Central A/C,,Other,1955.0,,Chicago,11416 South Maplewood Avenue,4187.01
2375.0,Single Family Residential,4,4.0,,4,619000,Fireplace (Natural Gas),Central A/C,,Other,2005.0,,Chicago,3436 North Newcastle Avenue,8552.0
,Single Family Residential,3,2.0,4269.0,2,399900,,Central A/C,,Other,1921.0,,Chicago,3610 North Kimball Avenue,3167.63
1216.0,Single Family Residential,4,,,2,99900,Forced Air (Natural Gas),None,,Other,,,Chicago,8135 South Burnham Avenue,1989.01
1400.0,Single Family Residential,4,3.0,3703.0,3,389999,,Central A/C,,Other,1931.0,,Chicago,2513 North Major Avenue,3460.65
1416.0,Single Family Residential,4,2.0,3746.0,3,370000,Fireplace (Natural Gas),Central A/C,,Cape Cod,1930.0,,Chicago,3627 North Oriole Avenue,4021.68
3750.0,Single Family Residential,4,2.0,3751.0,3,339900,Forced Air (Natural Gas),Central A/C,,Other,,,Chicago,5123 West Melrose Street,5228.62
900.0,Condo/Coop,2,2.0,,2,189900,Baseboard (Natural Gas),Window Unit(s) A/C,,Other,1979.0,,Chicago,8701 West FOSTER Avenue #306,2253.03
,Single Family Residential,4,2.0,5624.0,3,495000,Forced Air (Natural Gas),Central A/C,,Cape Cod,1945.0,,Chicago,7216 North Oconto Avenue,6610.0
1350.0,Single Family Residential,2,2.0,8756.0,2,224900,Forced Air (Natural Gas),Central A/C,,Other,1952.0,,Chicago,9448 South CHARLES Street,3085.94
1600.0,Single Family Residential,4,2.0,3136.0,3,209900,Forced Air,Central A/C,,Other,1895.0,,Chicago,3456 West 55th Street,1841.0
1500.0,Single Family Residential,3,1.0,6482.0,3,320000,Forced Air (Natural Gas),Central A/C,,Other,,,Chicago,10756 South Church Street,3134.37
2034.0,Single Family Residential,4,2.0,4090.0,3,550000,Hot Water (Natural Gas),Window Unit(s) A/C,,Other,1913.0,,Chicago,6628 North Bosworth Avenue,8144.0
2094.0,Single Family Residential,4,,4025.0,2,375000,Radiator,None,,Other,1890.0,,Chicago,4234 West Maypole Avenue,
814.0,Single Family Residential,3,,6229.0,2,195000,,Central A/C,,Other,1926.0,,Chicago,10037 South Parnell Avenue,1152.32
944.0,Single Family Residential,3,,3703.0,2,210000,Fireplace (Natural Gas),Central A/C,,Other,1922.0,,Chicago,725 East 89th Street,582.37
1800.0,Single Family Residential,4,2.0,3999.0,2,169900,Hot Water (Natural Gas),None,,Bungalow,1916.0,,Chicago,8143 South Luella Avenue,2695.0
1864.0,Single Family Residential,4,2.0,8041.0,2,445000,Radiator,Central A/C,,Ranch,1953.0,,Chicago,1649 North Nordica Avenue,6673.67
840.0,Single Family Residential,4,,3136.0,2,50900,Forced Air (Natural Gas),None,,Bungalow,1890.0,,Chicago,5943 South Aberdeen Street,443.72
1500.0,Single Family Residential,3,,3136.0,2,130000,,None,,Other,,,Chicago,5740 South Paulina Street,850.21
840.0,Condo/Coop,1,,,1,194900,Hot Water (Natural Gas),Central A/C,,High Rise,1962.0,,Chicago,535 North MICHIGAN Avenue #1904,2482.88
3074.0,Single Family Residential,3,1.0,4961.0,4,514900,Fireplace (Natural Gas),Central A/C,,English,1930.0,,Chicago,9624 South Hamilton Avenue,5546.3
1425.0,Single Family Residential,3,,3136.0,2,145000,,Central A/C,,Other,1910.0,,Chicago,5531 South Seeley Avenue,1015.51
3186.0,Single Family Residential,4,2.0,3990.0,4,579000,Forced Air (Natural Gas),Central A/C,,Other,1951.0,,Chicago,3015 North Oleander Avenue,4243.46
1500.0,Single Family Residential,4,2.0,3123.0,2,68800,,None,,Other,1908.0,,Chicago,7216 South CARPENTER Street,1113.0
1114.0,Single Family Residential,4,2.0,3319.0,2,195000,Fireplace (Natural Gas),Central A/C,,Bungalow,1925.0,,Chicago,8058 South Bennett Avenue,2186.0
1128.0,Single Family Residential,4,2.0,3751.0,2,275000,Forced Air (Natural Gas),Window Unit(s) A/C,,Other,1928.0,,Chicago,1632 North Lockwood Avenue,2793.0
,Single Family Residential,4,2.0,3149.0,4,789000,Forced Air (Natural Gas),Central A/C,,Contemporary,2012.0,,Chicago,1340 North ARTESIAN Avenue,9381.15
,Single Family Residential,4,2.0,3202.0,4,1200000,Forced Air (Natural Gas),Central A/C,,Other,1895.0,,Chicago,2232 North Southport Avenue,20026.47
2292.0,Single Family Residential,3,2.0,5001.0,3,639900,Forced Air (Natural Gas),Central A/C,,Georgian,1938.0,,Chicago,6307 North Navajo Avenue,7911.37
900.0,Condo/Coop,2,1.0,,1,157000,,Central A/C,,Other,1972.0,,Chicago,3449 West 111TH Street #201,1849.0
,Single Family Residential,3,2.0,2156.0,3,979000,Forced Air (Natural Gas),Central A/C,,Other,1999.0,,Chicago,1512 South STATE Street,14379.0
2500.0,Condo/Coop,4,1.0,0.0,2,450000,Hot Water (Natural Gas),Window Unit(s) A/C,,Other,1917.0,,Chicago,5139 South Ellis Avenue #3,3570.0
980.0,Single Family Residential,2,,,1,145000,,Central A/C,,Other,1953.0,,Chicago,2635 West Pratt Boulevard #2S,2065.0
980.0,Single Family Residential,2,,,1,145000,,Central A/C,,Other,1953.0,,Chicago,2635 West Pratt Boulevard #1S,2065.0
,Single Family Residential,3,4.0,,2,425555,,Central A/C,,Other,1910.0,,Chicago,1314 West Columbia Avenue,8658.0
1248.0,Single Family Residential,2,2.0,3681.0,1,115000,Forced Air,None,,Other,1918.0,,Chicago,7616 South Luella Avenue,2144.86
1100.0,Single Family Residential,2,1.0,,1,124900,Baseboard (Natural Gas),Window Unit(s) A/C,,Other,1968.0,,Chicago,10801 South PULASKI Road #10,801.67
1449.0,Single Family Residential,4,4.0,6251.0,2,624000,Forced Air (Natural Gas),Central A/C,,Bungalow,1919.0,,Chicago,5129 West PENSACOLA Avenue North West,7156.0
1445.0,Single Family Residential,4,,,1,85000,Forced Air (Natural Gas),None,,Other,1910.0,,Chicago,8552 South Muskegon Avenue,2296.64
755.0,Condo/Coop,2,,,2,329000,,Central A/C,,Loft,2007.0,,Chicago,660 West WAYMAN Street #303,4719.0
1800.0,Condo/Coop,3,1.0,,2,499000,Fireplace (Natural Gas),Central A/C,,Other,2004.0,,Chicago,1908 West Irving Park Road #303,8529.72
,Condo/Coop,2,2.0,,2,234500,Forced Air (Natural Gas),Window Unit(s) A/C,,Other,1908.0,,Chicago,5706 North WINTHROP Avenue #G,3947.63
1198.0,Single Family Residential,4,,3877.0,2,109900,Forced Air (Natural Gas),Central A/C,,Other,1930.0,,Chicago,9927 South Morgan Street,2228.11
1380.0,Single Family Residential,4,2.0,6251.0,1,229000,Forced Air (Natural Gas),None,,Other,1915.0,,Chicago,5438 West Iowa Street,2718.66
1265.0,Single Family Residential,3,,3498.0,1,115900,Forced Air (Natural Gas),None,,Bungalow,1915.0,,Chicago,1506 West 72nd Place,1446.14
924.0,Single Family Residential,2,,3162.0,2,129900,Forced Air (Natural Gas),None,,Other,1885.0,,Chicago,425 West 79th Place,1636.86
1100.0,Condo/Coop,2,1.0,,2,265000,Forced Air,Central A/C,,High Rise,1966.0,,Chicago,720 West Gordon Terrace #3C,1023.92
1600.0,Single Family Residential,3,2.0,1568.0,2,269900,,Central A/C,,Bungalow,1957.0,,Chicago,4521 West Marquette Road,2859.0
3200.0,Single Family Residential,4,2.0,,3,675000,Radiator (Natural Gas),Central A/C,,Other,1912.0,,Chicago,4522 North Saint Louis Avenue,6212.3
3246.0,Single Family Residential,4,1.0,7802.0,3,674900,Hot Water (Natural Gas),Central A/C,,Other,1949.0,,Chicago,6064 North Monitor Avenue,10153.0
864.0,Single Family Residential,3,2.0,3990.0,2,330000,,Central A/C,,Ranch,,,Chicago,5213 South New England Avenue,3772.51
2300.0,Single Family Residential,4,2.0,,3,389000,Forced Air (Natural Gas),Central A/C,,Bungalow,1901.0,,Chicago,3104 North MONTICELLO Avenue,6931.0
2500.0,Single Family Residential,4,2.0,3751.0,2,380000,Radiator,Window Unit(s) A/C,,Other,1950.0,,Chicago,5621 West Eddy Street,5800.0
988.0,Single Family Residential,4,,3123.0,2,92000,Forced Air,None,,Split Level,1971.0,,Chicago,240 West 111TH Place,638.71
1075.0,Single Family Residential,3,2.0,3136.0,1,265000,Forced Air (Natural Gas),Central A/C,,Other,1955.0,,Chicago,6157 South Neenah Avenue,3304.01
1000.0,Single Family Residential,3,,5271.0,1,87000,Forced Air,None,,Bungalow,1910.0,,Chicago,11911 South State Street,2850.31
,Single Family Residential,4,2.0,1943.0,3,499000,Forced Air (Natural Gas),Central A/C,,Cottage,1887.0,,Chicago,2556 West Haddon Avenue,5786.64
2000.0,Single Family Residential,3,2.0,,2,399000,Radiator (Natural Gas),Window Unit(s) A/C,,Other,,,Chicago,921 West 34th Street,4270.35
3000.0,Single Family Residential,4,2.0,2875.0,4,799900,Forced Air,Central A/C,,Other,1888.0,,Chicago,2534 West Haddon Avenue,2170.28
1900.0,Single Family Residential,4,,,2,499000,Fireplace (Natural Gas),Central A/C,,Other,1890.0,,Chicago,4133 South Berkeley Avenue,4500.0
1500.0,Single Family Residential,3,2.0,5319.0,2,229900,Forced Air (Natural Gas),Central A/C,,Ranch,1956.0,,Chicago,624 West 107th Street,1881.39
1071.0,Single Family Residential,4,,3123.0,1,114900,Forced Air (Natural Gas),None,,Other,1916.0,,Chicago,7138 South Seeley Avenue,1112.74
,Single Family Residential,4,2.0,3149.0,3,639000,Forced Air (Natural Gas),Central A/C,,Other,1907.0,,Chicago,4137 North Drake Avenue,7433.55
1450.0,Single Family Residential,4,1.0,3690.0,2,299900,Forced Air (Natural Gas),Central A/C,,Other,1953.0,,Chicago,5142 North Sayre Avenue,5959.86
1238.0,Single Family Residential,3,2.0,4008.0,2,269900,Forced Air,Central A/C,,Other,1994.0,,Chicago,4920 West Jackson Boulevard,506.0
2700.0,Single Family Residential,4,2.0,8751.0,3,619000,Hot Water,Central A/C,,Bungalow,1926.0,,Chicago,6085 North Newburg Avenue,7963.96
2951.0,Single Family Residential,4,3.0,5079.0,3,617000,Forced Air (Natural Gas),Central A/C,,Georgian,1944.0,True,Chicago,5309 North Olcott Avenue,9296.33
2000.0,Condo/Coop,3,1.0,,2,309000,Forced Air (Natural Gas),Central A/C,,Other,1928.0,,Chicago,815 East Drexel Square #2,2899.0
2300.0,Single Family Residential,4,2.0,2117.0,4,529900,Forced Air (Natural Gas),Central A/C,,Other,2008.0,,Chicago,4150 South Berkeley Avenue,4384.52
1300.0,Single Family Residential,3,2.0,4164.0,3,249900,,Central A/C,,Other,1954.0,,Chicago,3228 West 83rd Place,2839.08
,Single Family Residential,4,2.0,,4,875000,Forced Air (Natural Gas),Central A/C,,Other,,,Chicago,2921 North SEELEY Avenue,14000.0
1500.0,Single Family Residential,4,,,1,115000,Forced Air (Natural Gas),None,,Other,1915.0,,Chicago,8322 South Marquette Avenue,2167.25
2376.0,Single Family Residential,3,2.0,3703.0,2,215000,Forced Air (Natural Gas),Central A/C,,Ranch,1979.0,,Chicago,10654 South Avenue L,2464.15
1100.0,Condo/Coop,2,,,1,239000,Forced Air (Natural Gas),Central A/C,,Other,1920.0,,Chicago,3039 North Troy Street #G,3625.12
1032.0,Single Family Residential,3,,,2,275000,,Central A/C,,Ranch,1959.0,,Chicago,5042 South Knox Avenue,3149.35
3600.0,Single Family Residential,4,2.0,3746.0,4,849000,Forced Air (Natural Gas),Central A/C,,Other,2021.0,,Chicago,6671 West Imlay Street,3729.76
1318.0,Condo/Coop,2,2.0,,2,305000,Forced Air (Natural Gas),Central A/C,,High Rise,2004.0,,Chicago,100 North Hermitage Avenue #808,1940.0
1200.0,Condo/Coop,2,1.0,,2,340000,,Central A/C,,Loft,,,Chicago,100 South Ashland Avenue #204,6114.71
1400.0,Condo/Coop,2,1.0,,2,517500,Forced Air,Central A/C,,Other,1996.0,,Chicago,1355 North Mohawk Street #1S,4550.47
1995.0,Single Family Residential,4,2.0,,3,549000,,Central A/C,,Other,1906.0,,Chicago,4017 North Whipple Street,5946.7
918.0,Single Family Residential,3,2.0,4704.0,1,249700,Forced Air (Natural Gas),Central A/C,,Ranch,1961.0,,Chicago,5642 South Mayfield Avenue,2273.65
1682.0,Single Family Residential,2,2.0,,2,225000,Radiator,None,,Other,1924.0,,Chicago,4712 South Karlov Avenue,3273.0
900.0,Condo/Coop,1,,,1,281990,Forced Air (Electric),Central A/C,,Other,1895.0,,Chicago,850 West Cornelia Avenue #102,2731.0
1068.0,Single Family Residential,3,,4182.0,1,230000,,Central A/C,,Ranch,1955.0,,Chicago,5729 South Monitor Avenue,1593.0
,Single Family Residential,4,2.0,3746.0,2,65000,,None,,Bungalow,1923.0,,Chicago,7755 South Wolcott Avenue,2361.89
1035.0,Single Family Residential,3,2.0,3781.0,1,255000,Forced Air (Natural Gas),Central A/C,,Other,1961.0,,Chicago,5731 South Massasoit Avenue,3638.0
1060.0,Single Family Residential,3,2.0,3123.0,1,145000,Forced Air (Natural Gas),None,,Ranch,1960.0,,Chicago,5720 South Hermitage Avenue,1783.48
2000.0,Single Family Residential,4,2.0,4029.0,3,275000,,Window Unit(s) A/C,,Cottage,1911.0,,Chicago,5154 South CAMPBELL Avenue,2216.94
1450.0,Single Family Residential,4,2.0,3751.0,3,289900,Forced Air (Natural Gas),Central A/C,,Cape Cod,1956.0,,Chicago,3818 West 71st Street,2660.65
1781.0,Single Family Residential,3,2.0,5131.0,2,143000,Forced Air,Central A/C,,Ranch,1963.0,,Chicago,11600 South Racine Avenue,1399.15
1440.0,Single Family Residential,4,2.0,1991.0,3,550000,Forced Air,Central A/C,,Other,1885.0,,Chicago,809 South Leavitt Street,5600.0
1428.0,Single Family Residential,4,3.0,4125.0,2,349900,Hot Water,Window Unit(s) A/C,,Ranch,1947.0,,Chicago,3311 North Narragansett Avenue,6461.0
1407.0,Single Family Residential,3,1.0,6390.0,3,379000,,Central A/C,,Other,1917.0,,Chicago,10602 South Lawndale Avenue,4924.0
,Condo/Coop,3,1.0,,2,325000,Forced Air (Natural Gas),Central A/C,,Other,1901.0,,Chicago,4040 North CLARENDON Avenue #1,5087.19
1747.0,Single Family Residential,3,2.0,3123.0,1,349900,Radiator (Natural Gas),None,,Other,1910.0,,Chicago,3709 West Eddy Street,1511.95
1500.0,Single Family Residential,3,,3250.0,2,165000,Forced Air (Natural Gas),Central A/C,,Ranch,1964.0,,Chicago,9131 South Lowe Avenue,474.65
1500.0,Single Family Residential,4,2.0,3006.0,2,215000,,Central A/C,,Other,1890.0,,Chicago,11932 South La Salle Street,906.72
1839.0,Single Family Residential,4,2.0,3790.0,2,179000,Forced Air (Natural Gas),Central A/C,,Cape Cod,1943.0,,Chicago,8638 South Wolcott Avenue,
1140.0,Condo/Coop,2,1.0,18415.0,2,299900,Forced Air (Natural Gas),Central A/C,,High Rise,,,Chicago,208 West WASHINGTON Street #913,6757.92
2100.0,Single Family Residential,3,,,2,159000,Forced Air (Natural Gas),None,,Other,1900.0,,Chicago,6127 South Laflin Street,1331.42
,Condo/Coop,3,1.0,,2,535000,,Central A/C,,Other,2021.0,,Chicago,1808 South State Street #101,
,Condo/Coop,3,1.0,,2,550000,Forced Air (Natural Gas),Central A/C,,Other,2021.0,,Chicago,1808 South State Street #408,
1556.0,Single Family Residential,3,3.0,4630.0,2,434900,Forced Air (Natural Gas),Central A/C,,Other,1891.0,,Chicago,1326 West COLUMBIA Avenue,8872.0
2150.0,Single Family Residential,3,1.0,4008.0,3,920000,,Central A/C,,Other,1908.0,,Chicago,5532 North Paulina Street,6438.59
2200.0,Single Family Residential,4,1.0,7196.0,2,535000,,None,,Other,,,Chicago,7430 North Paulina Street,7868.86
3800.0,Single Family Residential,4,2.0,3058.0,4,735000,Forced Air (Natural Gas),Central A/C,,Other,2008.0,,Chicago,4255 North Saint Louis Avenue,10924.75
3180.0,Single Family Residential,4,2.0,,4,775000,,Central A/C,,Other,1964.0,,Chicago,4312 North Lawndale Avenue,9860.0
1200.0,Condo/Coop,2,,,1,179000,Radiant,Window Unit(s) A/C,,Other,1966.0,,Chicago,6161 West Higgins Avenue West #103,846.0
550.0,Condo/Coop,0,,,1,189000,Forced Air (Natural Gas),Central A/C,,High Rise,1971.0,True,Chicago,2020 North Lincoln Park West Avenue #22B,3608.78
1600.0,Single Family Residential,3,2.0,3149.0,2,350000,,Central A/C,,Other,1895.0,,Chicago,2251 North Lorel Avenue,2408.56
1800.0,Single Family Residential,4,1.0,3014.0,2,269900,Forced Air (Natural Gas),Central A/C,,Other,1908.0,,Chicago,3426 West 66th Street,2297.36
1748.0,Single Family Residential,4,2.0,3136.0,2,299000,,Central A/C,,Other,1906.0,,Chicago,6025 South Eberhart Avenue,3507.04
,Single Family Residential,3,2.0,2919.0,2,209000,Forced Air (Natural Gas),Central A/C,,Ranch,1969.0,,Chicago,10148 South Peoria Street,1600.99
,Single Family Residential,4,2.0,,3,450000,Baseboard (Natural Gas),Central A/C,,Bungalow,1922.0,,Chicago,4336 North Marmora Avenue,6287.42
950.0,Single Family Residential,2,2.0,7144.0,1,135000,,Central A/C,,Other,1957.0,,Chicago,12205 South Bishop Street,1583.31
